,tsne_x,tsne_y,labels,names
166,-18.573915,-28.285198,0,16210300302_E03
167,10.591588,-17.273306,1,16210300302_E04
168,-12.55606,-22.007273,0,16210300302_E07
169,11.729142,-17.8839,1,16210300302_F02
170,-12.152486,-23.074516,0,16210300302_F06
171,2.5055687,-19.52423,1,16210300302_F07
172,-26.061958,-32.71575,2,16210300302_G02
173,20.311287,-6.3000355,1,16210300302_G03
174,-25.223602,-33.655655,2,16210300302_G04
175,4.9508085,-15.120302,1,16210300302_G05
176,-21.531824,-29.296238,0,16210300302_G07
177,18.545183,-16.449587,1,16210300302_H02
178,13.539476,-19.253366,1,16210300302_H03
179,-12.99721,-20.466446,0,16210300302_H05
180,-24.020744,-32.884487,2,16210300302_H06
181,-8.269152,-22.6024,0,16210300302_H07
182,14.876624,-15.612205,1,16210300401_A12
183,16.738522,-11.043383,1,16210300401_A03
184,17.396275,18.23893,1,16210300401_A06
185,15.670834,-13.129187,1,16210300401_A07
186,17.335873,-12.966933,1,16210300401_A08
187,20.536438,9.559928,1,16210300401_B10
188,16.988832,-14.125634,1,16210300401_B12
189,11.259971,-1.4717296,1,16210300401_B02
190,24.085844,-1.928316,1,16210300401_B06
191,21.707312,-10.923603,1,16210300401_B07
192,20.727177,-5.877569,1,16210300401_B08
193,20.940813,-11.746256,1,16210300401_B09
194,3.238805,-20.917166,1,16210300401_C10
195,15.306902,-6.345433,1,16210300401_C12
196,16.812046,-11.679476,1,16210300401_C02
197,18.585419,-13.5303,1,16210300401_C03
198,14.836706,-15.053596,1,16210300401_C05
199,10.591486,0.5669325,1,16210300401_C07
200,20.642366,-13.261715,1,16210300401_C08
201,21.590195,-9.776038,1,16210300401_C09
202,13.7352495,-16.95477,1,16210300401_D11
203,16.590511,-15.431902,1,16210300401_D02
204,14.508284,-14.562668,1,16210300401_D04
205,2.8431633,-14.392794,1,16210300401_D05
206,18.721525,15.822097,1,16210300401_D06
207,17.03868,15.53828,1,16210300401_D07
208,21.751156,1.1536884,1,16210300401_D09
209,9.725521,-15.147477,1,16210300401_E10
210,20.287746,-12.82089,1,16210300401_E11
211,10.6323395,11.48358,1,16210300401_E12
212,9.020212,-13.98877,1,16210300401_E03
213,13.747004,-15.442078,1,16210300401_E05
214,17.977695,1.9498951,1,16210300401_E07
215,21.082876,-10.347421,1,16210300401_E08
216,18.365433,-12.169582,1,16210300401_E09
217,12.737224,-16.29254,1,16210300401_F12
218,16.135632,-14.479994,1,16210300401_F02
219,17.491892,-2.2497432,1,16210300401_F04
220,20.32882,10.505991,1,16210300401_F06
221,3.690764,-20.178997,1,16210300401_G02
222,3.5256627,-19.39568,1,16210300401_G03
223,16.590197,-13.489796,1,16210300401_G05
224,20.634031,-9.042894,1,16210300401_G08
225,9.295081,-15.98248,1,16210300401_G09
226,10.869544,-2.0239086,1,16210300401_H05
227,19.292622,-13.652348,1,16210300401_H09
228,-18.611204,-27.461996,0,16210300402_A02
229,11.363317,-16.988321,1,16210300402_B02
230,3.294743,-28.83298,1,mtp_01_a04
231,25.843382,2.7611177,1,mtp_01_a10
232,-16.789444,-49.192963,2,mtp_01_a11
233,-6.2098446,10.004819,1,mtp_01_a12
234,0.6968694,-20.86871,1,mtp_01_b02
235,-20.445564,33.474873,1,mtp_01_b03
236,5.0437393,-27.805597,1,mtp_01_b04
237,-14.520472,-48.212864,2,mtp_01_b05
238,-7.107695,-34.82267,0,mtp_01_b06
239,-15.086249,-29.469385,0,mtp_01_b07
240,2.9004703,32.092205,1,mtp_01_b09
241,7.5866566,-26.483671,1,mtp_01_b10
242,20.052612,18.057404,1,mtp_01_b11
243,-10.90835,-45.07588,2,mtp_01_b12
244,-7.9404826,35.54987,1,mtp_01_c02
245,12.855882,-2.8943543,1,mtp_01_c04
246,-13.297595,-46.936924,2,mtp_01_c05
247,-8.48764,38.207542,1,mtp_01_c06
248,-12.933302,14.262754,1,mtp_01_c07
249,-7.737957,35.84289,1,mtp_01_c08
250,-13.083947,42.20632,1,mtp_01_c10
251,-7.437075,7.654666,1,mtp_01_c11
252,-16.530037,42.679607,1,mtp_01_c12
253,18.996782,8.678732,1,mtp_01_d03
254,6.6540504,20.182861,1,mtp_01_d04
255,2.7962964,-28.730219,1,mtp_01_d05
256,9.820396,10.580749,1,mtp_01_d07
257,20.116034,-14.8897705,1,mtp_01_d09
258,-13.868864,-48.420902,2,mtp_01_d10
259,8.827031,-26.41779,1,mtp_01_d11
260,25.738232,-10.559589,1,mtp_01_d12
261,-14.8067875,-19.308655,0,mtp_01_e02
262,1.6190001,-24.011374,1,mtp_01_e03
263,-8.567281,22.585611,1,mtp_01_e04
264,2.4946418,33.7701,1,mtp_01_e06
265,-14.722304,38.624317,1,mtp_01_e08
266,-4.7615895,-34.996246,0,mtp_01_e10
267,-3.2572234,-19.460522,1,mtp_01_f03
268,-7.965328,37.100166,1,mtp_01_f04
269,-15.366617,-48.453167,2,mtp_01_f08
270,-17.444002,-55.58788,2,mtp_01_f09
271,13.372658,23.375486,1,mtp_01_f10
272,25.521507,4.432678,1,mtp_01_f11
273,-4.750018,34.63062,1,mtp_01_f12
274,8.303629,-20.18154,1,mtp_01_g02
275,14.100346,20.357054,1,mtp_01_g03
276,-15.279836,-22.942936,0,mtp_01_g04
277,-15.025741,39.194565,1,mtp_01_g05
278,-4.6875014,-36.285114,0,mtp_01_g06
279,-19.017157,9.756775,1,mtp_01_g07
280,1.7445892,-17.259398,1,mtp_01_g08
281,16.964035,-25.639843,1,mtp_01_g09
282,-4.4028325,32.321045,1,mtp_01_g10
283,23.05054,-0.5303248,1,mtp_01_g11
284,-8.629833,25.30662,1,mtp_01_g12
285,-21.107943,39.31633,1,mtp_01_h02
286,-18.73494,8.611857,1,mtp_01_h03
287,-9.483993,19.413025,1,mtp_01_h04
288,-8.735869,-41.845867,2,mtp_01_h06
289,-17.985203,-54.006832,2,mtp_01_h07
290,22.646006,9.096189,1,mtp_01_h08
291,-2.1522803,-31.4958,0,mtp_01_h09
292,21.774136,18.093449,1,mtp_01_h10
293,6.9893336,33.008835,1,mtp_01_h11
294,14.198405,23.018314,1,mtp_01_h12
295,-13.464749,-49.483227,2,mtp_02_a03
296,-14.9387865,-51.310417,2,mtp_02_a04
297,-15.276749,-52.856956,2,mtp_02_a05
298,19.484207,17.003448,1,mtp_02_a06
299,-12.43036,-45.105576,2,mtp_02_a08
300,4.626642,-33.398746,0,mtp_02_a09
301,17.950764,-9.597652,1,mtp_02_a10
302,-16.016752,-30.187023,0,mtp_02_a11
303,-19.38587,-32.168995,0,mtp_02_a12
304,-16.791931,-52.03717,2,mtp_02_b02
305,-14.727565,-51.88325,2,mtp_02_b03
306,-14.099636,-51.303505,2,mtp_02_b04
307,-15.195673,-49.82248,2,mtp_02_b05
308,-5.456568,-36.657955,0,mtp_02_b06
309,15.740243,20.821604,1,mtp_02_b07
310,-13.837084,-54.016132,2,mtp_02_b08
311,-12.276161,7.907887,1,mtp_02_b09
312,-13.271873,2.525251,1,mtp_02_b10
313,1.7945623,14.938075,1,mtp_02_b11
314,-24.895168,-32.72979,2,mtp_02_b12
315,-16.259502,-52.918858,2,mtp_02_c02
316,-14.883694,-50.825794,2,mtp_02_c03
317,-16.007656,-51.485065,2,mtp_02_c04
318,-16.917492,-55.206394,2,mtp_02_c05
319,6.8484864,21.043976,1,mtp_02_c06
320,10.650101,14.724875,1,mtp_02_c07
321,10.798209,-9.45153,1,mtp_02_c08
322,5.1195188,33.31341,1,mtp_02_c09
323,-11.523561,-21.70091,0,mtp_02_c11
324,-6.68622,-19.605259,1,mtp_02_c12
325,-15.523179,-51.66961,2,mtp_02_d02
326,-18.114477,-54.765324,2,mtp_02_d03
327,-16.25723,-50.851486,2,mtp_02_d04
328,-15.574525,-50.717976,2,mtp_02_d05
329,4.0323935,-23.036867,1,mtp_02_d07
330,-19.451342,9.960091,1,mtp_02_d08
331,16.55833,20.473455,1,mtp_02_d09
332,10.818025,24.107079,1,mtp_02_d10
333,-10.017339,-42.234417,2,mtp_02_d11
334,-20.196426,-25.169937,0,mtp_02_d12
335,-15.370373,-52.240463,2,mtp_02_e02
336,-14.71046,-52.79627,2,mtp_02_e03
337,-14.142622,-50.288483,2,mtp_02_e04
338,-14.18495,-52.20057,2,mtp_02_e05
339,18.733616,3.0640802,1,mtp_02_e08
340,-14.67885,-33.177685,0,mtp_02_e09
341,4.1630716,26.821468,1,mtp_02_e11
342,19.680525,-1.4033605,1,mtp_02_e12
343,-14.695582,-49.925484,2,mtp_02_f02
344,-16.03338,-49.72172,2,mtp_02_f03
345,-16.437414,-54.73336,2,mtp_02_f04
346,4.4844913,33.0797,1,mtp_02_f05
347,7.124245,22.639717,1,mtp_02_f07
348,18.602026,-4.2133307,1,mtp_02_f08
349,2.34039,32.827805,1,mtp_02_f10
350,-6.3900247,36.16958,1,mtp_02_f12
351,-17.156048,-53.29567,2,mtp_02_g02
352,-15.776958,-53.591415,2,mtp_02_g03
353,-16.130703,-52.27619,2,mtp_02_g04
354,-19.590681,40.193844,1,mtp_02_g05
355,-13.4990835,16.19259,1,mtp_02_g07
356,-8.521799,22.575302,1,mtp_02_g08
357,-9.449457,23.662172,1,mtp_02_g09
358,14.136302,-12.983476,1,mtp_02_g10
359,-20.366398,-28.953157,0,mtp_02_g11
360,-5.8804455,9.581711,1,mtp_02_g12
361,-14.120894,-49.462395,2,mtp_02_h02
362,-17.017185,-54.235546,2,mtp_02_h03
363,-13.496711,-51.003105,2,mtp_02_h04
364,1.0350478,-24.97239,1,mtp_02_h05
365,10.0113325,23.59372,1,mtp_02_h06
366,-14.422062,38.27106,1,mtp_02_h07
367,-13.46681,38.526237,1,mtp_02_h08
368,-2.126919,-30.401056,0,mtp_02_h10
369,-13.71225,-23.4167,0,mtp_02_h11
370,-7.46663,8.270243,1,mtp_02_h12
371,-5.5317235,-39.11266,0,mtp_03_a02
372,-9.501298,-17.917974,1,mtp_03_a03
373,-10.919976,-42.99624,2,mtp_03_a04
374,-10.778648,8.27799,1,mtp_03_a05
375,-14.824975,7.410336,1,mtp_03_a06
376,-17.944223,38.97511,1,mtp_03_a09
377,11.733913,20.5132,1,mtp_03_a10
378,5.571688,-33.45812,1,mtp_03_a12
379,22.698044,-7.679739,1,mtp_03_b02
380,-2.4261882,-37.642586,0,mtp_03_b03
381,0.297417,-31.05062,0,mtp_03_b04
382,-9.682825,34.593147,1,mtp_03_b05
383,-5.32387,-35.732166,0,mtp_03_b06
384,-6.872474,37.206097,1,mtp_03_b08
385,-4.2330256,25.370834,1,mtp_03_b09
386,3.7467122,-29.140497,1,mtp_03_b10
387,5.1425066,-23.3757,1,mtp_03_b11
388,27.152874,-11.289152,1,mtp_03_b12
389,-11.405055,20.161613,1,mtp_03_c05
390,-12.318907,13.182279,1,mtp_03_c07
391,-11.8330555,18.675497,1,mtp_03_c11
392,-0.18533882,-22.050098,1,mtp_03_c12
393,19.2306,-1.3608664,1,mtp_03_d02
394,-0.23526283,32.550346,1,mtp_03_d03
395,5.23164,26.723679,1,mtp_03_d05
396,-3.5493226,19.814184,1,mtp_03_d06
397,-1.0418234,-35.223827,0,mtp_03_d09
398,-11.811619,18.368555,1,mtp_03_d11
399,-13.5374775,30.572685,1,mtp_03_d12
400,-9.479561,12.752028,1,mtp_03_e05
401,19.231546,15.741222,1,mtp_03_e07
402,23.327957,2.0840647,1,mtp_03_e09
403,-11.801795,34.82118,1,mtp_03_e10
404,15.385426,-23.568083,1,mtp_03_e11
405,23.636219,0.64702785,1,mtp_03_e12
406,-9.346933,41.8546,1,mtp_03_f02
407,6.9634705,10.203218,1,mtp_03_f05
408,-20.099957,32.996407,1,mtp_03_f07
409,-13.084944,9.699533,1,mtp_03_f09
410,12.053959,14.917215,1,mtp_03_f10
411,19.550161,9.68332,1,mtp_03_f11
412,-8.200014,27.454973,1,mtp_03_g02
413,-7.2416196,-36.574364,0,mtp_03_g03
414,7.734429,-8.289026,1,mtp_03_g05
415,18.891802,15.112334,1,mtp_03_g07
416,9.001074,21.236135,1,mtp_03_g08
417,24.465538,1.0717864,1,mtp_03_g09
418,-13.142407,-19.813728,0,mtp_03_g10
419,-7.398547,8.418281,1,mtp_03_h02
420,20.654182,7.808886,1,mtp_03_h03
421,-4.294518,19.151354,1,mtp_03_h04
422,-8.112244,-34.747433,0,mtp_03_h05
423,2.9180276,16.402264,1,mtp_03_h08
424,-17.834415,13.105279,1,mtp_04_a02
425,10.298443,-0.68979883,1,mtp_04_a03
426,-4.818194,37.79911,1,mtp_04_a04
427,15.721418,13.114223,1,mtp_04_a05
428,-4.2013936,29.485136,1,mtp_04_a06
429,-18.967077,-34.443005,0,mtp_04_a11
430,12.012806,13.889057,1,mtp_04_a12
431,-15.469391,16.151112,1,mtp_04_b03
432,7.2628145,-11.647282,1,mtp_04_b06
433,-8.976152,39.108685,1,mtp_04_b07
434,-0.27927417,31.532042,1,mtp_04_b10
435,-17.699041,6.8136067,1,mtp_04_b11
436,15.217626,1.8496847,1,mtp_04_c02
437,3.3823256,14.953902,1,mtp_04_c03
438,-8.629538,-39.613186,0,mtp_04_c04
439,8.87759,-1.2978368,1,mtp_04_c05
440,-14.9227,13.137141,1,mtp_04_c08
441,-1.9861943,-37.27665,0,mtp_04_c10
442,-2.390528,-38.641006,0,mtp_04_c11
443,10.308699,-8.525715,1,mtp_04_c12
444,9.470177,-10.191759,1,mtp_04_d02
445,-1.415934,-32.612167,0,mtp_04_d03
446,-4.19251,-37.954197,0,mtp_04_d04
447,2.016818,-30.962036,0,mtp_04_d06
448,-9.691076,13.05713,1,mtp_04_d07
449,-20.26465,32.324387,1,mtp_04_d08
450,-10.899236,8.926773,1,mtp_04_d09
451,-20.925833,38.685825,1,mtp_04_d10
452,-14.251899,-46.057896,2,mtp_04_d11
453,-25.680084,-34.576454,2,mtp_04_d12
454,-4.532376,-27.139929,0,mtp_04_e03
455,5.6863985,-27.348467,1,mtp_04_e04
456,-11.999126,25.533474,1,mtp_04_e05
457,-9.810282,36.814278,1,mtp_04_e06
458,18.36549,19.678566,1,mtp_04_e07
459,24.17756,3.9718752,1,mtp_04_e08
460,7.408211,-21.868828,1,mtp_04_e09
461,13.708869,-1.0563558,1,mtp_04_e10
462,-15.418388,-20.873789,0,mtp_04_e11
463,-16.427357,-21.09861,0,mtp_04_e12
464,-15.78286,20.09754,1,mtp_04_f03
465,1.406628,31.706722,1,mtp_04_f04
466,-12.652628,40.311924,1,mtp_04_f05
467,-4.2656403,-38.79329,0,mtp_04_f07
468,-13.483653,23.81229,1,mtp_04_f09
469,-21.08295,37.72616,1,mtp_04_f11
470,3.7540503,21.285984,1,mtp_04_g02
471,9.905403,22.102213,1,mtp_04_g04
472,-2.4485025,-35.059895,0,mtp_04_g05
473,2.3387158,19.121979,1,mtp_04_g06
474,16.738565,11.29013,1,mtp_04_g07
475,10.654171,-8.187736,1,mtp_04_g09
476,8.942957,23.508493,1,mtp_04_g10
477,-17.167131,-22.875212,0,mtp_04_g11
478,-7.9788303,-39.342445,0,mtp_04_g12
479,12.81173,-14.178861,1,mtp_04_h02
480,-8.041097,15.526524,1,mtp_04_h03
481,-4.696426,33.61303,1,mtp_04_h04
482,2.1200228,-12.918317,1,mtp_04_h05
483,10.041438,-8.020857,1,mtp_04_h06
484,-3.467301,-19.613016,0,mtp_04_h07
485,22.634977,-13.078581,1,mtp_04_h08
486,-5.750933,-29.880266,0,mtp_04_h09
487,6.3515425,-30.729483,1,mtp_04_h10
488,5.6387224,-29.485554,1,mtp_04_h11
489,14.082093,-0.2055975,1,mtp_04_h12
490,16.997458,-25.74154,1,mtp_05_a02
491,5.33294,-32.58473,1,mtp_05_a03
492,16.199984,19.47789,1,mtp_05_a06
493,-17.33694,42.77314,1,mtp_05_a07
494,19.125517,-0.3067842,1,mtp_05_a08
495,-15.758918,26.966358,1,mtp_05_a09
496,-14.273778,26.424685,1,mtp_05_a10
497,12.854001,-26.399467,1,mtp_05_a11
498,-16.974375,-49.93638,2,mtp_05_a12
499,-12.140835,2.3867204,1,mtp_05_b03
500,-12.304605,1.7825994,1,mtp_05_b04
501,-19.370577,-32.099117,0,mtp_05_b05
502,-13.404922,27.31646,1,mtp_05_b08
503,-13.236418,11.5359535,1,mtp_05_b11
504,10.454833,27.07495,1,mtp_05_c02
505,-15.176093,37.062466,1,mtp_05_c03
506,-10.961762,33.82735,1,mtp_05_c04
507,-6.7081213,-38.63118,0,mtp_05_c05
508,-10.679167,17.29306,1,mtp_05_c06
509,-3.6160579,26.740677,1,mtp_05_c07
510,6.1978426,22.918255,1,mtp_05_c08
511,-6.0705996,-37.37383,0,mtp_05_c10
512,14.0754385,1.1809406,1,mtp_05_d04
513,-11.481512,27.964872,1,mtp_05_d05
514,-10.187756,20.644342,1,mtp_05_d06
515,-20.462017,35.891407,1,mtp_05_d07
516,-10.423007,-44.291195,2,mtp_05_d08
517,12.601352,25.191938,1,mtp_05_d09
518,-5.5723085,35.430805,1,mtp_05_d12
519,12.935466,-24.248243,1,mtp_05_e04
520,-2.3966868,32.212486,1,mtp_05_e05
521,0.3173793,36.34044,1,mtp_05_e11
522,-3.7863414,-35.64095,0,mtp_05_e12
523,-11.0309925,-43.935562,2,mtp_05_f02
524,-11.462462,-44.533108,2,mtp_05_f03
525,-21.324818,-31.391365,0,mtp_05_f04
526,16.648643,-21.3792,1,mtp_05_f05
527,0.17381868,-17.62723,1,mtp_05_f06
528,-10.64593,-46.127583,2,mtp_05_f07
529,0.8472591,-18.005226,1,mtp_05_f08
530,13.31133,12.133299,1,mtp_05_f10
531,-3.0980206,-38.472237,0,mtp_05_f11
532,-5.9701815,-33.15657,0,mtp_05_f12
533,-11.591494,-46.17157,2,mtp_05_g02
534,-0.081739075,-20.472258,1,mtp_05_g04
535,-18.234518,43.557156,1,mtp_05_g06
536,1.0374446,-30.093904,0,mtp_05_g08
537,-7.0086255,35.302486,1,mtp_05_g09
538,4.297669,-33.901302,0,mtp_05_g10
539,-10.021476,-43.094894,2,mtp_05_g11
540,24.873842,-6.2050223,1,mtp_05_g12
541,-11.280954,23.2022,1,mtp_05_h02
542,16.618372,-1.8309698,1,mtp_05_h03
543,2.1801229,-29.941319,0,mtp_05_h05
544,-7.812834,-40.418125,0,mtp_05_h06
545,15.362116,20.38743,1,mtp_05_h07
546,16.76079,21.388363,1,mtp_05_h08
547,-5.1914954,27.025541,1,mtp_05_h09
548,-0.027025158,-32.243164,0,mtp_05_h10
549,15.605128,-4.4514294,1,mtp_06_a02
550,1.6839621,-16.629501,1,mtp_06_a03
551,-1.0881475,35.98297,1,mtp_06_a04
552,-12.458133,11.574997,1,mtp_06_a06
553,16.611576,0.09450692,1,mtp_06_a07
554,3.190024,-26.063805,1,mtp_06_a08
555,14.976233,-20.068777,1,mtp_06_a11
556,-24.07034,-35.531654,2,mtp_06_a12
557,19.048607,11.325114,1,mtp_06_b02
558,-13.867824,41.01374,1,mtp_06_b03
559,-14.827888,37.939903,1,mtp_06_b06
560,6.3676333,23.412395,1,mtp_06_b07
561,-24.85584,-30.31951,0,mtp_06_b08
562,15.585925,9.600034,1,mtp_06_b09
563,17.794699,-1.0198896,1,mtp_06_b10
564,16.090555,2.4622834,1,mtp_06_b12
565,15.64829,-22.629171,1,mtp_06_c02
566,15.069443,-22.151503,1,mtp_06_c03
567,-15.814076,37.927525,1,mtp_06_c04
568,-2.870933,34.579353,1,mtp_06_c06
569,-3.8412857,34.72754,1,mtp_06_c07
570,-17.181787,35.272827,1,mtp_06_c08
571,-6.03384,-35.796093,0,mtp_06_c11
572,-9.794427,22.823956,1,mtp_06_d02
573,10.789117,-26.617113,1,mtp_06_d03
574,-16.543224,18.8023,1,mtp_06_d07
575,-15.971101,41.608997,1,mtp_06_d11
576,-4.258824,35.45189,1,mtp_06_d12
577,11.1554575,-12.33897,1,mtp_06_e03
578,11.280792,-11.713181,1,mtp_06_e04
579,-5.6092887,28.521374,1,mtp_06_e06
