,tsne_x,tsne_y,labels,names
637,0.22927262,3.0666957,0,mtp_08_d08
638,-0.7897633,3.4862194,0,mtp_08_d09
639,14.572115,0.6631552,0,mtp_08_d10
640,14.592396,0.617773,0,mtp_08_d11
641,16.844034,5.149792,0,mtp_08_d12
642,30.157093,22.256802,0,mtp_08_e04
643,-10.300465,-4.505509,0,mtp_08_e05
644,12.062953,8.5144415,0,mtp_08_e11
645,16.259361,8.487679,0,mtp_08_e12
646,16.37058,9.656337,0,mtp_08_f06
647,23.78374,0.5499768,0,mtp_08_f07
648,19.982086,0.53381324,0,mtp_08_f08
649,13.860832,9.971504,0,mtp_08_f09
650,14.321132,7.8750005,0,mtp_08_f10
651,17.177528,5.5951495,0,mtp_08_g03
652,-8.847201,-15.557111,0,mtp_08_g05
653,37.1901,6.9248137,0,mtp_08_g06
654,-3.7917063,0.7816053,0,mtp_08_h03
655,3.0808878,4.376001,0,mtp_08_h04
656,21.930922,-1.002388,0,mtp_08_h10
657,22.026653,1.7026323,0,mtp_08_h12
658,23.584444,0.51723725,0,mtp_09_a02
659,-13.006259,10.506678,0,mtp_09_a10
660,7.8750806,26.853472,0,mtp_09_a11
661,-24.863573,-5.8190837,0,mtp_09_a12
662,1.7390959,19.682327,0,mtp_09_b02
663,21.751577,4.1338444,0,mtp_09_b03
664,-13.543398,7.848965,0,mtp_09_b05
665,23.776283,10.253125,0,mtp_09_b06
666,31.675545,17.213875,0,mtp_09_b10
667,-2.334295,-7.7343574,0,mtp_09_c03
668,-19.869474,-5.7799387,0,mtp_09_c05
669,41.67918,6.2926445,0,mtp_09_c07
670,-17.63754,-32.112305,1,mtp_09_c08
671,27.11629,16.65251,0,mtp_09_c11
672,-14.582715,-37.544743,1,mtp_09_c12
673,-20.41804,12.113623,0,mtp_09_d03
674,-3.17029,23.030756,0,mtp_09_d04
675,23.981438,14.538635,0,mtp_09_d05
676,-15.242176,-20.593576,0,mtp_09_d06
677,19.502077,9.919714,0,mtp_09_d08
678,23.88932,14.595984,0,mtp_09_d10
679,-10.239491,-5.2336555,0,mtp_09_d11
680,-9.571246,-7.7972364,0,mtp_09_d12
681,33.211773,3.4978786,0,mtp_09_e02
682,-2.9274821,1.6667277,0,mtp_09_e03
683,33.29761,3.355648,0,mtp_09_e04
684,-13.343168,-38.147,1,mtp_09_e05
685,40.54054,4.7811723,0,mtp_09_e06
686,40.899223,6.8556795,0,mtp_09_e07
687,-14.1070385,-7.203526,0,mtp_09_e08
688,-8.670686,-0.40426442,0,mtp_09_e09
689,35.271763,11.368189,0,mtp_09_e10
690,3.8254266,7.4791274,0,mtp_09_e11
691,21.634226,-0.13272148,0,mtp_09_e12
692,23.262291,-1.9638847,0,mtp_09_f03
693,-11.775863,-17.18297,0,mtp_09_f04
694,-9.7981415,-9.1136675,0,mtp_09_f10
695,38.509052,15.366273,0,mtp_09_h11
696,40.856007,4.9598513,0,mtp_09_h12
697,-9.402051,-44.20442,1,mtp_10_a03
698,-5.9713078,12.977885,0,mtp_10_a08
699,-0.64463633,15.904609,0,mtp_10_a09
700,-1.3387073,16.75406,0,mtp_10_a10
701,26.269434,18.177166,0,mtp_10_b03
702,36.02009,4.3764153,0,mtp_10_b04
703,37.415356,10.778898,0,mtp_10_b05
704,34.462753,8.750559,0,mtp_10_b07
705,31.514828,7.088854,0,mtp_10_c02
706,1.5006176,3.3618374,0,mtp_10_c03
707,4.2494364,23.417376,0,mtp_10_c04
708,-22.540028,6.941359,0,mtp_10_c07
709,13.074228,18.601032,0,mtp_10_c08
710,11.880769,17.203836,0,mtp_10_c09
711,21.075413,22.395683,0,mtp_10_c10
712,-1.8789067,21.139885,0,mtp_10_c11
713,-2.9563098,15.5156765,0,mtp_10_c12
714,23.72924,12.646048,0,mtp_10_d02
715,-4.7986026,0.3808353,0,mtp_10_d06
716,-10.114649,-14.217577,0,mtp_10_d10
717,-15.131502,-29.523258,1,mtp_10_d11
718,-19.425787,11.88415,0,mtp_10_d12
719,-13.254109,-7.271687,0,mtp_10_e02
720,19.627083,18.703466,0,mtp_10_e04
721,-18.101055,4.3069344,0,mtp_10_e12
722,13.360034,22.208662,0,mtp_10_f02
723,-3.1835272,20.113615,0,mtp_10_f04
724,28.117702,7.01543,0,mtp_10_f12
725,-19.238947,3.6968646,0,mtp_10_g02
726,27.269073,7.6053357,0,mtp_10_g03
727,18.457087,14.280898,0,mtp_10_g04
728,32.23865,12.023273,0,mtp_10_g05
729,16.800045,10.465705,0,mtp_10_g06
730,-0.23783357,17.727861,0,mtp_10_g07
731,30.63085,3.8232799,0,mtp_10_g08
732,-19.04815,-24.824306,0,mtp_10_g09
733,-6.0911345,20.439627,0,mtp_10_h02
734,8.754216,20.796637,0,mtp_10_h11
735,-24.069965,-8.001423,0,mtp_10_h12
736,23.1385,17.714043,0,mtp_11_a06
737,-1.1481167,21.492046,0,mtp_11_a07
738,37.873253,9.357404,0,mtp_11_a09
739,34.201855,10.074717,0,mtp_11_a10
740,37.22594,9.193525,0,mtp_11_b07
741,10.634464,21.537512,0,mtp_11_b12
742,36.09959,8.640828,0,mtp_11_c07
743,22.3631,14.76769,0,mtp_11_c11
744,-20.42194,-12.863394,0,mtp_11_c12
745,20.858152,16.07748,0,mtp_11_d02
746,21.977991,15.757891,0,mtp_11_d03
747,11.33661,20.291393,0,mtp_11_d12
748,30.936617,6.431445,0,mtp_11_e07
749,-23.972376,-6.907908,0,mtp_11_e12
750,35.229004,9.541615,0,mtp_11_f03
751,34.82244,11.990124,0,mtp_11_f05
752,28.94997,16.080677,0,mtp_11_f06
753,35.811844,4.0396137,0,mtp_11_f10
754,-15.739233,-7.512446,0,mtp_11_f12
755,24.970167,19.959326,0,mtp_11_g03
756,30.16422,13.548883,0,mtp_11_g05
757,-17.926626,-4.981258,0,mtp_11_g07
758,15.685522,16.796124,0,mtp_11_g08
759,6.4518886,19.947906,0,mtp_11_g10
760,23.122175,21.102299,0,mtp_11_g11
761,13.157701,25.699778,0,mtp_11_h02
762,-5.6837583,15.826859,0,mtp_11_h03
763,30.703253,-0.8869792,0,mtp_11_h04
764,-5.7304697,15.887586,0,mtp_11_h05
765,33.187412,11.414895,0,mtp_12_a02
766,26.183376,17.0978,0,mtp_12_b10
767,7.018517,6.4918947,0,mtp_12_c05
768,-7.142339,22.161194,0,mtp_12_c11
769,-22.344809,8.665441,0,mtp_12_d05
770,15.31176,8.607309,0,mtp_12_d06
771,11.266374,11.297346,0,mtp_12_d07
772,-8.73218,21.104082,0,mtp_12_d09
773,0.3517637,20.85978,0,mtp_12_d10
774,0.28586262,19.803596,0,mtp_12_d11
775,11.093871,12.166875,0,mtp_12_d12
776,14.584356,8.670376,0,mtp_12_e05
777,-22.436829,-6.881099,0,mtp_12_e06
778,-11.2244215,-14.849502,0,mtp_12_e07
779,19.728558,1.3273038,0,mtp_12_e09
780,12.710013,3.7643719,0,mtp_12_e10
781,0.60138315,19.648895,0,mtp_12_e11
782,17.302322,17.51163,0,mtp_12_e12
783,30.199736,-1.4174545,0,mtp_12_f04
784,12.317333,14.44532,0,mtp_12_f06
785,12.829501,10.732853,0,mtp_12_f08
786,-5.559768,22.023163,0,mtp_12_f09
787,-25.018646,10.859559,0,mtp_12_f11
788,13.556473,11.576094,0,mtp_12_f12
789,35.96208,10.7927475,0,mtp_12_g02
790,28.25603,11.208926,0,mtp_12_g05
791,-3.2426345,13.861773,0,mtp_12_g12
792,-2.0242684,22.91887,0,mtp_12_h05
793,1.5927142,6.697392,0,mtp_12_h07
794,9.84766,19.358038,0,mtp_12_h10
795,12.981229,16.502768,0,mtp_12_h12
796,-15.737696,15.641561,0,mtp_13_a02
797,41.081642,8.777613,0,mtp_13_b02
798,-18.547167,-2.924813,0,mtp_13_b03
799,13.153473,12.567192,0,mtp_13_b04
800,32.01918,5.433389,0,mtp_13_b12
801,5.926891,15.260019,0,mtp_13_c06
802,-6.7521257,9.157737,0,mtp_13_c11
803,22.52047,19.82986,0,mtp_13_d07
804,23.672913,19.067696,0,mtp_13_d08
805,-11.440945,-1.4388715,0,mtp_13_d11
806,-24.040638,3.548807,0,mtp_13_d12
807,3.2714972,19.10483,0,mtp_13_e03
808,31.433746,5.797143,0,mtp_13_e04
809,33.51457,16.455566,0,mtp_13_e08
810,34.873165,9.648142,0,mtp_13_e10
811,23.851002,17.646164,0,mtp_13_e11
812,1.2425417,23.182583,0,mtp_13_f04
813,-10.951756,8.72275,0,mtp_13_f06
814,-16.121199,-25.4522,0,mtp_13_f10
815,-14.599873,-9.801452,0,mtp_13_f11
816,-9.842462,20.410376,0,mtp_13_g07
817,18.578627,8.521924,0,mtp_13_g08
818,-9.152802,18.057932,0,mtp_13_g11
819,-17.47044,7.4340982,0,mtp_14_a11
820,37.191566,12.704757,0,mtp_14_b07
821,18.70774,18.921606,0,mtp_14_c07
822,11.304772,22.267056,0,mtp_14_c08
823,19.196934,17.270517,0,mtp_14_c09
824,12.023534,18.232958,0,mtp_14_d02
825,-7.576103,19.274137,0,mtp_14_d04
826,-10.929742,4.234939,0,mtp_14_d05
827,-7.766757,20.04587,0,mtp_14_d06
828,20.190138,-0.19920516,0,mtp_14_d07
829,33.91436,16.714067,0,mtp_14_d09
830,-25.396767,10.836718,0,mtp_14_d10
831,-8.338477,10.207052,0,mtp_14_e04
832,-17.342491,-7.0624776,0,mtp_14_e05
833,18.194592,1.6626569,0,mtp_14_e08
834,18.505785,2.5105224,0,mtp_14_e09
835,0.24209955,18.22129,0,mtp_14_e10
836,-18.512774,-13.707539,0,mtp_14_e11
837,-19.6616,-28.807446,0,mtp_14_e12
838,14.449604,6.9346585,0,mtp_14_f03
839,14.131792,10.567874,0,mtp_14_f04
840,0.69462365,18.961163,0,mtp_14_f07
841,17.43537,0.65262985,0,mtp_14_f08
842,-0.419791,22.153831,0,mtp_14_g03
843,-1.374045,22.05719,0,mtp_14_g04
844,-4.9581165,21.986732,0,mtp_14_g07
845,-1.6058532,21.62535,0,mtp_14_g08
846,-18.660011,-29.91634,0,mtp_14_h06
847,14.6472025,17.011677,0,mtp_15_a03
848,-10.251694,22.509823,0,mtp_15_a04
849,22.859394,-1.4445018,0,mtp_15_a05
850,-10.571739,-16.321163,0,mtp_15_a06
851,-10.395026,-14.810561,0,mtp_15_a08
852,14.269541,3.3565993,0,mtp_15_a09
853,-22.29513,-30.375591,0,mtp_15_a10
854,17.426998,4.2920346,0,mtp_15_a11
855,17.87495,4.1072984,0,mtp_15_a12
856,11.6963215,7.242606,0,mtp_15_b02
857,18.111626,3.9437063,0,mtp_15_b03
858,14.172085,20.708204,0,mtp_15_b05
859,15.838873,0.37974495,0,mtp_15_b12
860,18.915522,5.264627,0,mtp_15_c02
861,-0.5735376,16.769417,0,mtp_15_c03
862,12.601472,13.128528,0,mtp_15_c04
863,-10.026877,-8.564061,0,mtp_15_c09
864,-12.271641,-11.360945,0,mtp_15_c10
865,27.024502,12.2506695,0,mtp_15_c11
866,-0.8764545,14.7247,0,mtp_15_c12
867,-22.321968,-30.370504,0,mtp_15_d02
868,28.024456,15.28435,0,mtp_15_d04
869,30.21139,7.857335,0,mtp_15_d05
870,-0.5500256,0.9509511,0,mtp_15_d06
871,-13.488173,-8.666177,0,mtp_15_d09
872,10.574386,0.23710936,0,mtp_15_d10
873,10.088255,9.18039,0,mtp_15_d12
874,10.088014,9.28626,0,mtp_15_e02
875,13.477801,5.9604836,0,mtp_15_e03
876,38.30507,10.161891,0,mtp_15_e04
877,26.34743,19.836283,0,mtp_15_e07
878,26.89231,5.4691677,0,mtp_15_f06
879,-19.750715,3.4386327,0,mtp_15_f11
880,10.409985,0.22225688,0,mtp_15_f12
881,13.826789,7.581319,0,mtp_15_g05
882,11.812798,13.113919,0,mtp_15_g06
883,17.533247,9.725306,0,mtp_15_g07
884,15.381291,3.437976,0,mtp_15_g11
885,-14.016352,-43.412254,1,mtp_15_h03
886,-14.133771,-43.441338,1,mtp_15_h04
887,-4.671956,23.7625,0,mtp_15_h08
888,18.843536,16.726421,0,mtp_15_h09
889,-9.932003,23.117706,0,mtp_16_a06
890,-10.302497,22.07697,0,mtp_16_a07
891,1.5671232,13.561459,0,mtp_16_a08
892,13.615889,8.53342,0,mtp_16_a09
893,-22.030855,-16.400948,0,mtp_16_a10
894,-10.680836,8.312059,0,mtp_16_a11
895,-12.678268,-37.75375,1,mtp_16_b02
896,36.638554,10.513393,0,mtp_16_b03
897,18.440746,22.123652,0,mtp_16_b04
898,21.03703,4.7472773,0,mtp_16_b06
899,17.278091,-1.1691767,0,mtp_16_b07
900,33.740124,13.439872,0,mtp_16_b09
901,-8.245886,20.234594,0,mtp_16_b11
902,-20.857452,-5.578615,0,mtp_16_b12
903,-12.122796,-17.609846,0,mtp_16_c05
904,21.381111,4.5369806,0,mtp_16_c06
905,28.88949,21.640089,0,mtp_16_c07
906,30.413769,22.286823,0,mtp_16_c08
907,20.112972,-1.1024084,0,mtp_16_c10
908,15.838834,-1.8978544,0,mtp_16_c12
909,12.142497,14.950339,0,mtp_16_d10
910,-18.825006,-23.079361,0,mtp_16_d11
911,-19.691538,-23.511446,0,mtp_16_d12
912,3.524003,16.287638,0,mtp_16_e02
913,-8.108438,11.00689,0,mtp_16_e06
914,12.234169,8.614344,0,mtp_16_e11
915,-22.371815,-9.640124,0,mtp_16_f07
916,10.797062,24.348782,0,mtp_16_f09
917,-26.017153,-1.3753872,0,mtp_16_f10
918,-20.17818,-14.211539,0,mtp_16_f11
919,-26.303663,-1.1541505,0,mtp_16_f12
920,21.994535,0.9040777,0,mtp_16_g02
921,-2.3487406,-47.387356,1,mtp_16_g05
922,13.740787,14.567104,0,mtp_16_g07
923,18.630463,-0.33770737,0,mtp_16_h10
924,18.741486,1.9983187,0,mtp_16_h12
925,-1.3835157,19.31458,0,mtp_17_a02
926,22.501438,2.8802326,0,mtp_17_a03
927,28.42155,12.262786,0,mtp_17_a05
928,15.3252945,5.617187,0,mtp_17_a07
929,-16.377398,0.5496191,0,mtp_17_a08
930,-4.785693,-2.309352,0,mtp_17_a09
931,-17.119907,-23.911386,0,mtp_17_a10
